1	8.4421545997318e-05
2	0.00601884521021567
3	0.00615222177316134
4	0.00694417179403996
5	0.00730531621651755
6	0.00851098835068142
7	0.00912987823548848
8	0.011510578069326
9	0.0125419857025715
10	0.0137020208608164
11	0.0146427603530026
12	0.0147226645974184
13	0.0153740067406909
14	0.0154704385418418
15	0.0157563622144185
16	0.0158757955051716
17	0.017601900435118
18	0.0176829965337682
19	0.0177553718894102
20	0.0192343152038347
21	0.0192903273156421
22	0.019413250786931
23	0.0194901537221437
24	0.0196391665541465
25	0.019715147086782
26	0.019863920495731
27	0.0200279443653981
28	0.0203603785582391
29	0.0204024417634845
30	0.0204786629320343
31	0.020495546993242
32	0.0206792867331412
33	0.021343627647394
34	0.0214110897997214
35	0.0215453581648801
36	0.0216074782718656
37	0.0216990486841041
38	0.0217856223491595
39	0.0218632015133193
40	0.0227549410329882
41	0.0230650944989526
42	0.0238977225439054
43	0.0239787650704719
44	0.0240709687827359
45	0.0241609609924281
46	0.0245459090007369
47	0.0247116907358368
48	0.0247608958723472
49	0.0248300796056087
50	0.0250168616226117
51	0.0252197301728652
52	0.0253625507742332
53	0.0253695832995852
54	0.0255734030250143
55	0.0257422583640677
56	0.0257496532621153
57	0.0258247983322537
58	0.026162500577255
59	0.0262266435029506
60	0.026617709952735
61	0.0267089770728468
62	0.0267831319095588
63	0.0269624352993637
64	0.0269725952690635
65	0.0270551860944238
66	0.0271011417759066
67	0.0272865429363496
68	0.0273031679935314
69	0.0273374808427796
70	0.027360508023498
71	0.0274969285776371
72	0.0275133326993948
73	0.0276514411950026
74	0.0278679784917674
75	0.0280693663484975
76	0.0282275527291106
77	0.028304953564622
78	0.0283873655487891
79	0.0284249650111682
80	0.0285625340882096
81	0.0287927385200076
82	0.0289218129061651
83	0.0289426432169992
84	0.0290379905882166
85	0.0290549724604993
86	0.0293660222512202
87	0.0294491514713528
88	0.0294795622242949
89	0.0295274485308347
90	0.0297012800648091
91	0.0298920169102891
92	0.0299632515419646
93	0.0300261134722421
94	0.0300262897064547
95	0.0301045638317575
96	0.0301890774594782
97	0.0302590350698313
98	0.0303377772418708
99	0.0303625072191836
100	0.0304732346956672
